제목,날짜,제목_긍정,제목_부정,제목_중립,스크립트_긍정,스크립트_부정,스크립트_중립
[간밤 월드뉴스 총정리] 파월 “50bp 인상도 준비/ 우크라 민간인 2000여 명 사망/ 포드 주가 왜 8% 급등했나?/ 바이든 “미국 내 생산 확대”,2022-03-03,0.000177814,0.000120828,0.9997013,0.05905397,0.09296884,0.84797716
[간밤 월드뉴스 총정리] 일제히 뛴 글로벌 채권 가격/ 전쟁에 침체 우려까지…유럽증시 폭락/ 타겟 “미 소비 회복세 빠르다”/ 루시드 “올 생산 30%↓”/ 뛰는 자산·내리는 자산,2022-03-02,0.000105362,0.008289619,0.99160504,0.04574392,0.11141975,0.8428364
"[간밤 월드뉴스 총정리] 캐나다는 러시아산 원유도 금지/ 톰 리 “지난주가 증시 바닥”/ 유럽선 스태그플레이션 우려/ 줌·루시드, 마감 후 동반 급락",2022-03-01,0.000698868,0.058230262,0.9410709,0.018832402,0.06932965,0.91183794
나스닥의 데드 크로스... 조정 더 깊어지나/ 김현석의 월스트리트나우,2022-02-19,5.93e-05,4.95e-05,0.9998913,0.014917723,0.061408117,0.9236742
"[간밤 월드뉴스 총정리] 연휴 앞둔 미 증시 “일단 팔고”/ 포드, 전기차 분리하나?/ “이란 원유 나와도 어렵다”/ 윌리엄스Fed “단계적 긴축”/ 다음주 PCE 물가 또 공개",2022-02-19,4.08e-05,6.41e-05,0.9998952,0.02414222,0.16599202,0.8098657
"푸틴의 전쟁, 파월의 긴축 막을까/ 김현석의 월스트리트나우",2022-02-18,5.48e-05,5.91e-05,0.99988604,0.00417896,0.048033718,0.94778734
[간밤 월드뉴스 총정리] 골드만 “경기 더 하락 징후”/ 손실 큰 캐시 우드 “시간 5년만 달라”/ 유가 뛰면 美 물가 10%/ 다음주 초강력 코인 규제?/ 불러드 “더 센 긴축”,2022-02-18,0.000150924,0.003505236,0.9963438,0.024317155,0.1219204,0.85376245
'주식 살 때 vs 아니다' 월가의 두 전략가가 다툰 이유/ 김현석의 월스트리트나우,2022-02-17,8.12e-05,8.2e-05,0.9998368,0.014240549,0.061535407,0.9242241
[간밤 월드뉴스 총정리] 러시아 “軍 철수 3~4주 걸려”…지속될 변동성/ “3월에 미 기준금리 올리되 25bp”/ 미 주택대출 금리도 연 4% 돌파/ ‘콩 부족’ 예고한 파라과이,2022-02-17,4.25e-05,9.57e-05,0.99986184,0.044453405,0.09356874,0.8619779
"[간밤 월드뉴스 총정리] 피스커, 저가 전기차 첫 선…주가 9%↑/ 에너지로 먹고 사는 러시아의 딜레마/ 또 덮친 미국 바닥 물가 공포/ 유럽 경기 바닥 쳤나?",2022-02-16,0.87602884,0.013699247,0.11027186,0.06399005,0.04746121,0.88854873
푸틴이 꿇었다? 일단 사흘 손실 회복/ 김현석의 월스트리트나우,2022-02-16,0.00410212,0.42700917,0.5688887,0.003944221,0.02046489,0.9755909
푸틴 물러서니 금리 폭등 '두가지 덫에 갇힌 증시'/ 김현석의 월스트리트나우,2022-02-15,9.36e-05,0.000885153,0.9990213,0.008701826,0.022914782,0.9683833
[간밤 월드뉴스 총정리] “전쟁 때도 주가 재반등…유가 100달러 ↑”/ 조지 볼은 왜 ‘현금이 왕’ 외치나?/ 리비안 매수한 소로스/ “긴축 서두르지 말라”는 Fed 조지·바킨,2022-02-15,0.000100323,0.000233677,0.999666,0.031972595,0.1134296,0.8545978
[간밤 월드뉴스 총정리] 조기 긴축도 버거운데 경기 침체 조짐/ 전쟁 관련주·유가·금값 급등/ 익스피디아 “여행 회복세 뚜렷”/ 우버 “암호화폐 언젠가 수용”,2022-02-12,4.71e-05,0.000186162,0.99976677,0.03349013,0.10992325,0.8565866
인플레 우려에 우크라이나 전쟁설…폭탄은 두 개였다/ 김현석의 월스트리트나우,2022-02-12,0.000512769,0.094116904,0.9053703,0.010181388,0.059283935,0.93053466
[간밤 월드뉴스 총정리] 예방주사 소용없는 미 물가 충격…미친 국채 금리/ 실수로 실적 누출된 어펌…주가 급락하고 직원 자르고/ 불러드 “긴급 FOMC 열어 큰 폭 인상해야”,2022-02-11,4.53e-05,0.00011859,0.9998361,0.01581836,0.09394969,0.89023197
"7.5% 물가에 무너진 시장... Fed, 이번주 금리 인상?/ 김현석의 월스트리트나우",2022-02-11,4.42e-05,9.57e-05,0.99986005,0.01690462,0.049087044,0.9340083
"물가 정보, 미리 샜나? '하루 전 달린 미국 주가'/ 김현석의 월스트리트나우",2022-02-10,4.35e-05,4.21e-05,0.9999144,0.01958732,0.03932504,0.9410876
[간밤 월드뉴스 총정리] 대차대조표 조기 축소 꺼낸 Fed 메스터 총재/ 백악관 “내일 물가 높게 나올 것”/ “동유럽 전쟁 땐 유가 120불”/ 치폴레 자신감 “맥도날드와 달라”,2022-02-10,5.16e-05,0.000100009,0.99984837,0.071553975,0.064839534,0.86360645
"[간밤 월드뉴스 총정리] “20% 감원”에 25% 급등한 펠러톤 주가/ 폭스콘, 태국서 전기차 생산 왜?/ 알루미늄값 14년만에 최고치/ 캐시우드의 트위터 승부수…“이틀 후 결판”",2022-02-09,0.006078505,0.080490224,0.9134312,0.10575068,0.14906701,0.7451823
금리·유가·물가 정점론... 금리 폭등에도 기술주 사는 투자자의 생각/ 김현석의 월스트리트나우,2022-02-09,4.05e-05,6.64e-05,0.99989307,0.045485474,0.0439704,0.9105441
[간밤 월드뉴스 총정리] “뉴욕증시 변동성 다시 작아질 것”/ 차량용 반도체 부족 올해 안 끝난다는 폭스바겐/ 타이슨푸드 최고 실적의 비결/ 비트코인 가격 왜 뛰었나?,2022-02-08,5.13e-05,4.19e-05,0.9999068,0.07566376,0.10826622,0.81607
"격동의 한주 이후 주목하는 1월 CPI 물가, 폭탄 or 구세주?/ 김현석의 월스트리트나우",2022-02-08,3.25e-05,4.37e-05,0.9999238,0.027265662,0.028059581,0.9446748
"[간밤 월드뉴스 총정리] 예상 깬 일자리…양날의 칼/ 코인 가격 10% 일제히 급등/ 저커버그 울었다는데/ 美 재택, 이달부터 진짜 종료/ 다음주 물가·트위터 실적",2022-02-05,0.000108492,0.000186578,0.9997049,0.032992803,0.071213625,0.8957935
"고용 급증에 금리+기술주도 폭등, 왜?/ 김현석의 월스트리트나우",2022-02-05,0.000168502,0.004024638,0.99580693,0.031363823,0.05835111,0.9102851
[간밤 월드뉴스 총정리] 글로벌 금리인상 도미노 시작됐다/ 하루 270조원 날린 메타…아마존·스냅은 급등/ 에르도안 헛발질…터키 물가 50%↑/ 유가 7년여만에 90달러 시대,2022-02-04,4.61e-05,6.73e-05,0.9998865,0.059994876,0.14027627,0.7997289
메타로 무너진 시장 '아마존이 구원하나'/ 김현석의 월스트리트나우,2022-02-04,0.001026058,0.007182778,0.99179125,0.035423107,0.15019278,0.81438404
[간밤 월드뉴스 총정리] “검은 금요일 오나?” 미 일자리 급감설/ 다시 빅테크가 주도하는 시장 “페이팔 빼고”/ 포드 전기차 판매 급증/ 쌓이는 유가 급등 요인,2022-02-03,3.88e-05,6.62e-05,0.9998951,0.06709868,0.113888085,0.81901324
"알파벳이 살린 시장, 페이팔은 망쳤다...메타는?/ 김현석의 월스트리트나우",2022-02-03,0.003659356,0.011178953,0.9851618,0.03598871,0.11635918,0.8476521
"[간밤 월드뉴스 총정리] 불러드·하커 총재 “50bp 금리 인상 어렵다”/ 푸틴 드디어 전쟁 말하다/ 캐시 우드는 왜 테슬라 또 사나?/ 소로스 “중국 경제, 2분기에 갈린다”",2022-02-02,4.87e-05,5.62e-05,0.9998952,0.10630449,0.105923444,0.78777206
진바닥 vs 데드캣바운스/ 김현석의 월스트리트나우,2022-02-02,6.56e-05,6.45e-05,0.9998698,0.019194344,0.058206778,0.9225988
"나스닥 또 3% 반등, 의문 제기한 골드만/ 김현석의 월스트리트나우",2022-02-01,0.81698155,0.13252185,0.050496552,0.03787141,0.04589298,0.9162356
[간밤 월드뉴스 총정리] 미 제조환경 개선…임금 상승세도 둔화/ 로건의 사과…스포티파이 급등/ 대체육 시대 온다/ 골드만삭스는 왜 저가 매수 외치나?,2022-02-01,0.008653732,0.4767939,0.51455235,0.08344568,0.104876064,0.81167823
"인플레는 정점 징후, 증시는 바닥 징후?/ 김현석의 월스트리트나우",2022-01-29,4.31e-05,0.00023207,0.9997248,0.04278456,0.06734075,0.88987464
[간밤 월드뉴스 총정리] 증시 살린 애플·비자/ 캐시우드 왜 테슬라 매집?/ 골드만삭스 “암호화폐 더 고전”/ 월가 “올해 5~7회 금리 인상”/ 다음주 알파벳·일자리·ECB 주목,2022-01-29,4.48e-05,4.17e-05,0.99991345,0.0847739,0.08905594,0.82617015
"""나는 Fed와 싸우지 않기로 했다""/ 김현석의 월스트리트나우",2022-01-28,0.000289743,0.000451026,0.9992593,0.022682616,0.110473506,0.8668439
[간밤 월드뉴스 총정리] 금리 오를 때 증시 호황?/ 또 나타난 극심한 채권 금리 평탄화/ 테슬라·인텔 호실적에도 주가 급락/ 미국도 암호화폐 규제 움직임,2022-01-28,4.57e-05,4.83e-05,0.99990594,0.059763554,0.12790145,0.812335
인플레에 쫓기는…파월은 무서웠다/ 김현석의 월스트리트나우,2022-01-27,0.000540184,0.006476396,0.99298346,0.012695028,0.06591812,0.9213869
[간밤 월드뉴스 총정리] 파월 “자산 가격 높다”/ 믿었던 보잉 “최악 아직 안 왔다”/ 우크라이나 다음주 전쟁 위기…힘 받는 유가 급등 전망/ “AT&T 아직 살 때 아니다”,2022-01-27,0.000390525,0.000608974,0.9990005,0.07723201,0.084356405,0.8384116
[간밤 월드뉴스 총정리] 다우지수 견인한 아멕스·IBM…“현금 많다”/ 미 성장 전망 확 낮춘 IMF…내년에야 물가 진정/ 지지율 39%로 추락한 바이든의 쌍욕 미스터리,2022-01-26,0.000179803,0.000129151,0.999691,0.1095498,0.14696305,0.7434872
바닥이냐 아니냐 '파월에 달렸다'/ 김현석의 월스트리트나우,2022-01-26,0.00013124,0.001275119,0.9985936,0.004689597,0.09005788,0.9052525
"나스닥, 지옥→천당으로 ‘콜라노비치의 대반등’/ 김현석의 월스트리트나우",2022-01-25,0.1705034,0.008678718,0.8208179,0.041038968,0.08807819,0.8708829
"[간밤 월드뉴스 총정리] “사면 오르는 시대 끝났다”/ “러시아, 키예프 침공 시나리오”/ 모더나·퀄컴이 긴축시대 승자?/ 행동주의 “펠러톤 창업자 나가라”",2022-01-25,5.87e-05,8.64e-05,0.9998549,0.03123379,0.15809041,0.8106758
[간밤 월드뉴스 총정리] 캐시우드 반대 펀드 수익률 50% 급등/ 러시아 너마저…암호화폐 1400조원 허공에/ 유럽·영국의 엇갈린 통화 정책/ 다음주엔 FOMC 변화·빅테크 실적!,2022-01-22,0.10878845,0.001126782,0.8900848,0.011721443,0.12368279,0.8645958
"다음주 FOMC+애플 실적, 뉴욕 증시 방향 결정한다/ 김현석의 월스트리트나우",2022-01-22,6.11e-05,4.47e-05,0.99989426,0.023006199,0.082860254,0.8941335
더이상 통하지 않는 저가매수... 다음주 구원랠리?/ 김현석의 월스트리트나우,2022-01-21,0.0180088,0.008605705,0.9733855,0.018620543,0.08678046,0.894599
"[간밤 월드뉴스 총정리] 바닥 경기 비상…러셀2000 소형주 더 떨어졌다/ 하루에 주가 24% 급락한 펠러톤/ 넷플릭스, 호실적에도 충격/ 중국 빅테크에 볕드나?",2022-01-21,0.00097002,0.87632245,0.12270746,0.09591383,0.14034519,0.76374096
"[간밤 월드뉴스 총정리] 월가에선 “아직 바닥 아니다”/ “테슬라 美 점유율, 3분의 1 토막”/ 펠러톤 주가 하락의 진짜 원인/ 독일 분트채 상승의 의미/ 금융주 가른 인건비",2022-01-20,0.001219514,0.5304628,0.46831772,0.07832686,0.10875726,0.81291586
실패한 반등…확산되는 1분기 조정설/ 김현석의 월스트리트나우,2022-01-20,0.09926973,0.23176405,0.66896623,0.045664664,0.07992316,0.8744122
"[간밤 월드뉴스 총정리] MS, 메타버스 왕국 세운다/ 드디어 다음달 앱…트럼프미디어만 21% 급등/ 월마트, 왜 가상 상표권 출시했나/ 골드만 “3분기 유가 100달러”",2022-01-19,4.79e-05,4.33e-05,0.9999088,0.09318658,0.13980298,0.76701045
"인플레에 무너진 골드만... Fed, 금리 0.5% 인상?/ 김현석의 월스트리트나우",2022-01-19,0.000121795,0.000727657,0.9991505,0.026788112,0.100474745,0.87273717
"[간밤 월드뉴스 총정리] 은행주 역주행 왜?/ 다이먼 “올해 금리 6~7회 인상”/ 넷플릭스, 엇갈린 평가 속 요금 인상에 주가 급등/ 신흥국서 터진 고물가 충격",2022-01-15,3.87e-05,0.000163125,0.9997981,0.07480982,0.10337508,0.8218151
[김현석의 월스트리트나우] 임금 인플레 휘말린 JP모간...6% 폭락,2022-01-15,0.000773999,0.55784935,0.44137663,0.025804477,0.10010424,0.8740912
"갑자기 폭락한 기술주, 특별한 이유가 없다?/ 김현석의 월스트리트나우",2022-01-14,0.000327187,0.012071352,0.98760146,0.03151332,0.07757196,0.89091474
[간밤 월드뉴스 총정리] “3월엔 금리 인상” 강력 시사/ 북미 전기픽업 대전…누가 승자?/ TSMC “반도체 수요 수년간 견조”/ 백신 의무화 제동/ 뜨거워진 지구…투자 시장은?,2022-01-14,5.15e-05,6.11e-05,0.99988747,0.05130846,0.073078915,0.8756126
"7% 물가에도 안도, 불러드 ""봄부터 자산 축소""/ 김현석의 월스트리트나우",2022-01-13,3.62e-05,4.47e-05,0.99991906,0.03589385,0.043268315,0.9208378
"[간밤 월드뉴스 총정리] 유가 또 급등/ 페이팔·사우스웨스트 왜 매도 추천?/ 오미크론 타격 진단한 베이지북/ 도어대시, 코로나 승자 되나/ 터키선 왜 비트코인 대세인가",2022-01-13,6.02e-05,0.000101757,0.999838,0.06149943,0.081722416,0.85677814
[간밤 월드뉴스 총정리] 미 공급망 추가 타격/ 리비안 저가 매수 주장 왜?/ GE 실제 쪼개기 전에 사라고?/ 세계은행의 신흥국 경고/ 원자재 너무 저평가됐다는 투자 대가,2022-01-12,0.000374495,0.003743673,0.9958819,0.07370317,0.062583454,0.8637134
파월 나오자 또다시 급등...하지만 쫓아가지 말라?/ 김현석의 월스트리트나우,2022-01-12,0.1135251,0.024827974,0.8616469,0.020638304,0.032505836,0.94685584
[간밤 월드뉴스 총정리] 올해 아시아의 3가지 역풍/ 한때 연 1.8% 넘은 미 국채 금리/ 테슬라 매수 추천 잇따른 이유/ 비트코인 4만·이더리움 3천 동시 깨졌다,2022-01-11,5.39e-05,0.000208924,0.9997372,0.07422787,0.13812852,0.7876437
딱 10%에서 반등한 나스닥... 저가매수 '아직' 살아 있다/ 김현석의 월스트리트나우,2022-01-11,0.005951075,0.001422905,0.992626,0.032571964,0.05782327,0.9096048
[간밤 월드뉴스 총정리] 커지는 카자흐 사태…직격탄은 원유·코인·우라늄/ 바이든의 헛발질...“실업률 3%대”/ “팬데믹 후에도 美 인력난 지속”/ 다음주 파월 청문회·금융사 실적,2022-01-08,0.000489673,0.1664506,0.8330597,0.057132248,0.10585934,0.83700836
"[간밤 월드뉴스 총정리] 유동성 축소 공포 소화한 시장/ 국채 금리·유가 왜 자꾸 뛰나/ 미 무역적자 심화, 의미와 전망/ “루시드·리비안 매수” 왜?",2022-01-07,3.33e-05,0.000142178,0.9998246,0.04044248,0.10957588,0.8499816
"[간밤 월드뉴스 총정리] 아마존에 뒤통수 맞은 리비안..11% 급락/ 세일즈포스 성장세 꺾였다/ 암호화폐 겨울 시작됐나/ 소니도 전기차…북미선 전기트럭 대전/ 유럽, 방역 포기?",2022-01-06,0.000377859,0.9598523,0.03976991,0.0632281,0.12291812,0.81385374
[간밤 월드뉴스 총정리] 도요타의 첫 미국 안방 1등 의미/ 오미크론 미국 첫 100만 명/ 크레디스위스는 왜 GE 강력 매수?/ 블루아울이 뭐길래/ 미국 구인난 심화 징조,2022-01-05,0.010569365,0.015645517,0.97378516,0.09215081,0.1130702,0.79477894
[간밤 월드뉴스 총정리] ‘1월 효과’ 기대 커졌다/ 대세로 굳어지는 3월 금리인상설/ 브라질 경제 암운..브라질채 어쩌나?/ 월가는 왜 테슬라 매수 주저하나/ 애플 독주 시작?,2022-01-04,0.000146752,4.66e-05,0.9998067,0.09354722,0.059682395,0.84677035
"[간밤 월드뉴스 총정리] FOMC 위원, 매파로 물갈이/ ‘4번 금리 인상, 가을 양적긴축’ 왜?/ 의사록·고용이 다음주 증시 좌우/ 경기·유가·금값 결산 및 전망",2022-01-01,3.92e-05,5.22e-05,0.99990857,0.031593896,0.07054653,0.8978596
[간밤 월드뉴스 총정리] 내년 1분기 미 경제 또 둔화 경고/ GM·포드 나란히 목표가 상향 왜?/ 내년 동영상 투자 최고치/ 내년 미국 원유 생산 늘린다/ 고조되는 동유럽 위기,2021-12-31,0.08176505,0.49284625,0.42538863,0.0480718,0.13955508,0.8123731
"[간밤 월드뉴스 총정리] 한경 단독 보도로…바이오젠 주가 9.5% 급등/ 매수 추천 쇄도에도 떨어진 알래스카항공 왜?/ WHO의 코로나 쓰나미 경고/ IPO 투자, 김 빠지나?",2021-12-30,0.007911667,0.9912983,0.000790133,0.08460442,0.12418735,0.79120827
"[간밤 월드뉴스 총정리] “이 종목은 반드시 매도하라”/ 고래들이 암호화폐 던지고 있다/ 금융 강경파 래스킨, Fed 감독 부의장 되면?/ 美 집값 과열 진정 기미",2021-12-29,3.9e-05,5.16e-05,0.9999094,0.033264134,0.10323376,0.86350214
"쏟아진 환매, 산타랠리 '멈칫'… 골드만의 '열 가지 질문'/ 김현석의 월스트리트나우",2021-12-29,0.000154977,0.007593184,0.9922518,0.015497505,0.016157407,0.96834517
[간밤 월드뉴스 총정리] 올해 빅테크 승자는 알파벳…아마존은?/ 내년 최고주 세일즈포스?/ 무더기 항공편 결항의 명암/ “내년 물가 더 뛰고 경기도 타격”,2021-12-28,4.03e-05,4.52e-05,0.9999145,0.10727712,0.12539268,0.7673302
"톰 리 ""1월초 S&P 5000"" JP모간 ""산타랠리 이어 1월효과""/ 김현석의 월스트리트나우",2021-12-28,8.22e-05,5.35e-05,0.9998642,0.035865184,0.030169781,0.9339651
"산타랠리…또 사상최고, 인플레 걱정 잊었다/ 김현석의 월스트리트나우",2021-12-24,0.000408135,0.000699664,0.99889225,0.009558866,0.015445049,0.97499603
"[간밤 월드뉴스 총정리] 또 급등한 테슬라 주가, 언제까지?/ 번스타인, 왜 페덱스·UPS 추천하나/ 너무 약한 머크의 치료제/ 주거비용이 고물가 장기화 주범",2021-12-24,0.7724056,0.12661771,0.10097669,0.0793689,0.06406786,0.8565632
